provincia,region,localidad,de0a9Mbps,de10a20Mbps,de21a49Mbps,de50a99Mbps,de100a199Mbps,de200a499Mbps,de500a1024Mbps,otros,adsl,cableModem,dialUp,fibraOptica,otros_tec,satelital,wimax,wireless,totalTecnologia,latitud,longitud
Entre Ríos,Centro,Gualeguay,2688,3892,40,1065,788,87,0,750,3856,3594,0,1,753,1,0,1106,9311,-33.1485556234267,-59.3150160418816
Entre Ríos,Centro,Gualeguaychú,5805,4237,328,6498,6435,437,10,2,5982,11149,1,4523,1,1,0,2108,23765,-33.0100328267382,-58.5164257946352
Entre Ríos,Centro,Hambis,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-31.9629513486876,-58.5082059489741
Entre Ríos,Centro,Hasenkamp,227,690,133,19,0,0,0,0,0,843,0,2,0,1,0,224,1070,-31.5133052410614,-59.83696962349
Entre Ríos,Centro,Hernandarias,376,63,0,0,0,0,0,0,0,414,0,0,0,0,0,25,439,-31.2324500702019,-59.9872576438234
Entre Ríos,Centro,Hernández,158,111,0,0,0,0,0,0,143,0,0,0,0,1,0,125,269,-32.3380692970598,-60.0301404781048
Entre Ríos,Centro,Herrera,83,122,1,0,0,0,0,0,134,0,0,0,0,0,0,72,206,-32.434613979879,-58.6330137118779
Entre Ríos,Centro,Hocker,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-32.0874958453901,-58.3417058444451
Entre Ríos,Centro,Ibicuy,579,0,0,0,0,0,0,0,480,99,0,0,0,0,0,0,579,-33.7437863303553,-59.1550366922315
Entre Ríos,Centro,Ingeniero Miguel Sajaroff,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,-31.9569336301554,-58.8491174614017
Entre Ríos,Centro,Jubileo,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,65,81,-31.7336733349136,-58.634038044354
Entre Ríos,Centro,La Clarita,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,-31.9771375050248,-58.3917628888627
Entre Ríos,Centro,La Criolla,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,28,-31.2693712880357,-58.1060425422369
Entre Ríos,Centro,La Paz,4308,1674,17,0,0,1,0,0,1293,1434,0,2332,0,0,0,941,6000,-30.741541104376,-59.6433535241897
Entre Ríos,Centro,La Picada,1,7,0,0,0,0,0,0,7,0,0,1,0,0,0,0,8,-31.7267100818149,-60.2971793004448
Entre Ríos,Centro,Larroque,851,218,0,0,0,0,0,0,262,0,0,364,0,0,0,443,1069,-33.0354242763647,-59.001853656082
Entre Ríos,Centro,Las Moscas,46,5,0,0,0,0,0,2,0,0,0,7,0,0,0,46,53,-32.0926666859344,-58.9575923552082
Entre Ríos,Centro,Las Tunas,54,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54,55,-31.8706095724666,-59.7324361083485
Entre Ríos,Centro,Los Charrúas,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,-31.1707840748941,-58.1873842951633
Entre Ríos,Centro,Los Conquistadores,316,188,0,0,0,0,0,0,0,131,0,0,0,0,0,377,508,-30.5944074579969,-58.4682627057869
Entre Ríos,Centro,Lucas González,302,413,0,0,0,0,0,0,517,0,0,0,1,0,0,197,715,-32.3859289481651,-59.531300464703
Entre Ríos,Centro,Líbaros,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,-32.2629479332194,-58.9066108120783
Entre Ríos,Centro,Maciá,3,0,0,0,0,0,0,386,0,209,0,0,180,0,0,0,389,-32.1724413881098,-59.3986787086128
Entre Ríos,Centro,María Grande,244,1490,407,41,0,0,0,0,0,1430,1,419,93,0,0,239,2182,-31.6660715037636,-59.9044379252459
Entre Ríos,Centro,Molino Doll,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-32.3100409280054,-60.4202063551195
Entre Ríos,Centro,Médanos,42,0,0,0,0,0,0,0,16,0,0,0,0,0,0,26,42,-33.4360995740998,-59.0675952112197
Entre Ríos,Centro,Nogoyá,2050,1632,4,0,0,0,0,0,2273,0,0,0,697,0,0,716,3686,-32.3956416421841,-59.7880764157544
Entre Ríos,Centro,Nueva Escocia,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-31.6473163855612,-58.0158126069679
Entre Ríos,Centro,Nueva Vizcaya,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,-30.9685149773302,-58.6127479285248
Entre Ríos,Centro,Oro Verde,105,300,4,1,0,0,0,0,349,1,0,0,0,0,0,60,410,-31.8257355466309,-60.5182728163031
Entre Ríos,Centro,Paraná,5976,3007,20940,33199,26294,4178,71,2,7031,80744,14,4674,7,1,0,1204,93675,-31.7415676426411,-60.5284145917589
Entre Ríos,Centro,Paso De La Laguna,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,-31.8057649065599,-59.1651613714524
Entre Ríos,Centro,Piedras Blancas,65,5,0,0,0,0,0,0,0,65,0,1,0,0,0,4,70,-31.1859575955508,-59.9521591252044
Entre Ríos,Centro,Pronunciamiento,196,17,0,0,0,0,0,1,0,0,0,31,0,1,0,182,214,-32.3456507831337,-58.4438591145895
Entre Ríos,Centro,Pueblo Arrúa (Est. Alcaraz),176,1,0,0,0,0,0,0,0,31,0,0,0,1,0,145,177,-31.4565889671917,-59.5991388684545
Entre Ríos,Centro,Pueblo Brugo,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,-31.3883015926493,-60.0938334043815
Entre Ríos,Centro,Pueblo General Belgrano,1,13,22,490,523,28,1,0,0,1078,0,0,0,0,0,0,1078,-33.0162888459347,-58.476043760345
Entre Ríos,Centro,Pueblo Liebig'S,120,0,0,0,0,0,0,26,0,0,0,0,0,0,0,146,146,-32.1570049045312,-58.1976616890773
Entre Ríos,Centro,Puerto Yeruá,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-31.530833509471,-58.0128947749058
Entre Ríos,Centro,Rincón De Nogoyá,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,-32.7840822565326,-59.9066011827697
Entre Ríos,Centro,Rocamora,6,12,0,0,0,0,0,31,0,0,0,0,0,0,0,49,49,-32.3459729612346,-58.9697454142681
Entre Ríos,Centro,Rosario Del Tala,281,1204,0,0,0,0,0,970,1272,0,0,213,970,0,0,0,2455,-32.3026339163322,-59.1445792095518
Entre Ríos,Centro,San Benito,210,132,29,417,539,58,0,0,147,1054,0,0,0,0,0,184,1385,-31.7815218098022,-60.4419739913356
Entre Ríos,Centro,San Gustavo,299,0,0,0,0,0,0,0,0,0,0,32,83,0,0,184,299,-30.6905067150943,-59.3994540133514
Entre Ríos,Centro,San Jaime De La Frontera,5,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,-30.3396273493524,-58.3080915973688
Entre Ríos,Centro,San José,442,845,0,0,0,0,0,815,1042,0,0,0,700,0,0,361,2103,-32.2021613289668,-58.2095931555666
Entre Ríos,Centro,San José De Feliciano,637,67,1,0,0,0,0,0,0,0,0,0,0,2,0,703,705,-30.3852713114912,-58.7515719602207
Entre Ríos,Centro,San Pedro,49,45,0,0,0,0,0,5,0,50,0,0,0,0,0,5,55,-30.7571887237222,-58.0818713823153
Entre Ríos,Centro,San Ramón,42,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,39,-30.8091644325467,-58.2191269101013
Entre Ríos,Centro,San Salvador,781,423,0,0,0,0,0,1,482,0,0,720,1,0,0,2,1205,-31.6255225523021,-58.5040738167896
Entre Ríos,Centro,San Víctor,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,31,-30.4869283596556,-59.0316519541684
Entre Ríos,Centro,Santa Ana,10,223,0,0,0,0,0,1,0,16,0,119,0,0,0,0,135,-30.9004970305733,-57.9310809529514
Entre Ríos,Centro,Santa Anita,268,65,0,0,0,0,0,26,0,0,0,305,0,0,0,54,359,-32.1762466320214,-58.7864822456477
Entre Ríos,Centro,Santa Elena,754,1299,1,0,0,0,0,0,1381,236,0,0,0,0,0,437,2054,-30.9466589584952,-59.7882850384119
Entre Ríos,Centro,Sauce De Luna,563,1,0,0,0,0,0,0,0,4,0,3,0,1,0,557,565,-31.2384740579796,-59.2202829564802
Entre Ríos,Centro,Sauce Montrull,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,-31.7463194997657,-60.3552297078863
Entre Ríos,Centro,Seguí,295,1,304,35,0,0,0,0,1,376,0,0,0,1,0,292,670,-31.9588750821276,-60.1269829104478
Entre Ríos,Centro,Strobel,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,-32.0585362988015,-60.6108078415946
Entre Ríos,Centro,Tabossi,128,330,21,7,0,0,0,0,0,304,0,54,0,0,0,128,486,-31.8047077554997,-59.9379151601641
Entre Ríos,Centro,Ubajay,95,19,0,0,0,0,0,0,22,0,0,92,0,0,0,227,341,-31.7925728023428,-58.3158517356
Entre Ríos,Centro,Urdinarrain,1348,682,1,0,0,0,0,0,806,1221,0,0,0,0,0,4,2031,-32.6881311554333,-58.888994553976
Entre Ríos,Centro,Viale,1001,1121,78,10,0,0,0,0,980,293,0,136,0,0,0,801,2210,-31.8714330822777,-60.0099225269048
Entre Ríos,Centro,Victoria,1230,3446,33,1,2,0,0,0,4355,3,0,2,0,0,0,352,4712,-32.6205968368011,-60.1533126380173
Entre Ríos,Centro,Villa Clara,128,70,0,0,0,0,0,0,80,0,0,49,0,1,0,68,198,-31.8301004555882,-58.8233903183527
Entre Ríos,Centro,Villa Del Rosario,89,361,4,0,0,0,0,1,0,115,0,1,0,0,0,0,116,-30.7968318611671,-57.9115719165535
Entre Ríos,Centro,Villa Domínguez,144,0,0,0,0,0,0,0,0,0,0,30,0,0,0,114,144,-31.9870146859479,-58.9634179145279
Entre Ríos,Centro,Villa Elisa,1382,658,1,2,0,0,0,32,860,1,0,947,5,0,0,262,2075,-32.1606202225925,-58.4037483450693
Entre Ríos,Centro,Villa Libertador San Martín,591,744,0,0,0,0,0,0,892,0,0,0,1,0,0,442,1335,-32.0697561751369,-60.4624463940416
Entre Ríos,Centro,Villa Mantero,15,35,0,196,0,0,0,27,43,0,0,196,0,1,0,33,273,-32.3987091260597,-58.7440638984338
Entre Ríos,Centro,Villa Paranacito,39,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,39,-33.7156244223002,-58.6597631447303
Entre Ríos,Centro,Villa San Justo,421,62,0,0,0,0,0,24,0,0,0,455,0,0,0,52,507,-32.446319897702,-58.4359138343848
Entre Ríos,Centro,Villa San Marcial (Est. Gobernador Urquiza),1,17,0,0,0,0,0,25,0,0,0,0,0,0,0,43,43,-32.1800624013874,-58.9301272035017
Entre Ríos,Centro,Villa Urquiza,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-31.6507506100701,-60.3775855159669
Entre Ríos,Centro,Villaguay,1635,1559,0,2866,0,0,0,1,1446,0,0,3361,1,0,0,1265,6073,-31.8654413738655,-59.0290628351274
Entre Ríos,Centro,Xx De Setiembre,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,-32.3866241398753,-59.6630736582897
Formosa,Norte Grande Argentino,Banco Payaguá,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,-26.7071297025561,-58.3390745827256
Formosa,Norte Grande Argentino,Bartolomé De Las Casas,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,-25.3474022268881,-59.6181476016645
Formosa,Norte Grande Argentino,Buena Vista,212,202,0,0,0,0,0,0,0,0,0,3,0,0,0,412,415,-25.0712122663672,-58.3867799081037
Formosa,Norte Grande Argentino,Clorinda,2588,1105,84,0,0,0,0,0,1256,27,0,2395,15,1,0,83,3777,-25.2921612747741,-57.7178091082588
Formosa,Norte Grande Argentino,Colonia Campo Villafañe,58,92,0,0,0,0,0,0,0,0,0,52,0,0,0,98,150,-26.2048681517277,-59.0780331803401
Formosa,Norte Grande Argentino,Colonia Pastoril,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,-25.6701404606648,-58.2626302834096
Formosa,Norte Grande Argentino,Comandante Fontana,704,6,0,0,0,0,0,0,0,0,0,0,29,0,0,681,710,-25.3347934740298,-59.6828071882955
Formosa,Norte Grande Argentino,El Colorado,1970,119,0,0,0,0,0,0,1408,0,0,71,0,5,0,605,2089,-26.3117354640006,-59.3684434678409
Formosa,Norte Grande Argentino,El Espinillo,300,0,0,0,0,0,0,2,0,0,0,0,0,2,0,300,302,-24.9799888263685,-58.5537877142505
Formosa,Norte Grande Argentino,El Potrillo,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-23.1607663192891,-62.0107787024286
Formosa,Norte Grande Argentino,El Quebracho,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,-23.3394869143818,-61.8734659544108
Formosa,Norte Grande Argentino,Estanislao Del Campo,166,28,0,0,0,0,0,0,37,0,0,0,0,0,0,157,194,-25.0531922647351,-60.0939271832043
Formosa,Norte Grande Argentino,Formosa,9934,22018,503,7793,8633,1230,15,152,10588,25680,0,6303,10,5,0,7692,50278,-26.1828223055764,-58.1733930549121
Formosa,Norte Grande Argentino,Fortín Cabo 1º Lugones,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,-24.2854864616665,-59.8282499173384
Formosa,Norte Grande Argentino,Fortín Sargento 1º Leyes,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,7,-24.5503048524758,-59.390271557059
Formosa,Norte Grande Argentino,Fortín Soledad,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-24.1490607210153,-60.692324164757
Formosa,Norte Grande Argentino,General Lucio Victorio Mansilla,172,11,0,0,0,0,0,0,14,0,0,0,0,2,0,167,183,-26.654180225538,-58.6293214756534
Formosa,Norte Grande Argentino,General Mosconi,36,0,0,0,1,0,0,0,0,0,0,8,0,3,0,33,44,-23.1827186246626,-62.304068544241
Formosa,Norte Grande Argentino,Gran Guardia,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,-25.8628496341956,-58.8859915019649
Formosa,Norte Grande Argentino,Guadalcazar,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,14,-23.6823938545951,-61.1611089476784
Formosa,Norte Grande Argentino,Herradura,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,-26.4874646396691,-58.3122424597995
Formosa,Norte Grande Argentino,Ibarreta,561,200,0,0,0,0,0,0,240,0,0,0,0,3,0,518,761,-25.2113191232301,-59.8570398440914
Formosa,Norte Grande Argentino,Ingeniero Guillermo N. Juárez,282,187,0,0,0,0,0,0,216,0,0,0,0,1,0,252,469,-23.8976004129254,-61.8538220483946
Formosa,Norte Grande Argentino,Juan G. Bazán,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-24.5418137126365,-60.8341896995338
Formosa,Norte Grande Argentino,La Rinconada,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-23.4942751905754,-61.5763888694601
Formosa,Norte Grande Argentino,Laguna Blanca,81,592,0,0,0,0,0,315,42,0,1,315,0,0,0,630,988,-25.1302522059542,-58.2458430258241
Formosa,Norte Grande Argentino,Laguna Gallo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-25.2677752833691,-58.7427948347143
Formosa,Norte Grande Argentino,Laguna Naick-Neck,280,198,0,0,0,0,0,0,113,0,0,0,0,2,0,363,478,-25.2193910506962,-58.1230791260523
Formosa,Norte Grande Argentino,Laguna Yema,78,0,0,0,0,0,0,0,0,0,0,0,0,2,0,76,78,-24.2554647197914,-61.2439980075436
Formosa,Norte Grande Argentino,Lamadrid,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-23.9376982637237,-60.7400985635583
Formosa,Norte Grande Argentino,Las Lomitas,1030,545,5,4,0,0,0,1,479,0,0,870,0,5,0,231,1585,-24.7105776136691,-60.5937892586839
Formosa,Norte Grande Argentino,Los Chiriguanos,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,-24.0986835294011,-61.4675867695849
Formosa,Norte Grande Argentino,Mariano Boedo,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,-26.1106357408727,-58.4884270518243
Formosa,Norte Grande Argentino,Misión Tacaagle,149,0,0,0,0,0,0,1,0,0,0,0,0,1,0,149,150,-24.979650567657,-58.8227434439732
Formosa,Norte Grande Argentino,Mojón De Fierro,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,29,-26.0345119719636,-58.0499307616902
Formosa,Norte Grande Argentino,Palma Sola,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,-25.2475512345955,-57.9768403788083
Formosa,Norte Grande Argentino,Palo Santo,464,1,0,0,0,0,0,0,0,173,0,0,0,1,0,291,465,-25.5639063797961,-59.3360059836081
Formosa,Norte Grande Argentino,Pirané,1251,222,0,0,0,0,0,101,0,0,0,957,100,4,0,513,1574,-25.7306417902346,-59.1075205904775
Formosa,Norte Grande Argentino,Posta Cambio Zalazar,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,-24.2115848629554,-60.198666969414
Formosa,Norte Grande Argentino,Pozo De Maza,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,17,-23.5691832483278,-61.7055334817331
Formosa,Norte Grande Argentino,Pozo Del Mortero,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-24.4064403681891,-61.031313748118
Formosa,Norte Grande Argentino,Pozo Del Tigre,209,17,0,0,0,0,0,0,36,0,0,0,0,0,0,190,226,-24.8975997693171,-60.3187890218463
Formosa,Norte Grande Argentino,Puerto Pilcomayo,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-25.3688131700972,-57.6524943008573
Formosa,Norte Grande Argentino,Riacho He-He,415,0,0,0,0,0,0,0,0,0,0,1,0,0,0,414,415,-25.3617117019838,-58.2782518825352
Formosa,Norte Grande Argentino,Riacho Negro,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-25.4224320225992,-57.7914545139812
Formosa,Norte Grande Argentino,San Francisco De Laishi,210,1,0,0,0,0,0,0,0,0,0,0,0,3,0,208,211,-26.2423010252437,-58.6300642415106
Formosa,Norte Grande Argentino,San Hilario,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,29,-26.0248676792093,-58.6500726228772
Formosa,Norte Grande Argentino,San Martín I,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-24.5319053014019,-59.902051229705
Formosa,Norte Grande Argentino,San Martín Ii,370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,369,370,-24.4331529800639,-59.656351890373
Formosa,Norte Grande Argentino,Siete Palmas,100,0,0,0,0,0,0,0,17,0,0,1,0,0,0,82,100,-25.2015076619063,-58.330676377416
Formosa,Norte Grande Argentino,Subteniente Perín,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,72,-25.5350397293764,-60.0190827630116
Formosa,Norte Grande Argentino,Tatané,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,-26.3987186827879,-58.3575600493034
Formosa,Norte Grande Argentino,Tres Lagunas,121,0,0,0,0,0,0,0,24,0,0,0,0,0,0,97,121,-25.2153644371658,-58.5132694906705
Formosa,Norte Grande Argentino,Vaca Perdida,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-23.4948646893285,-61.6499982689001
Formosa,Norte Grande Argentino,Villa Del Carmen,83,8,0,0,0,0,0,0,0,0,0,61,0,2,0,28,91,-26.2522590977589,-58.252552869015
Formosa,Norte Grande Argentino,Villa Escolar,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,-26.6211844819298,-58.6718336940894
Formosa,Norte Grande Argentino,Villa General Güemes,447,1,0,0,0,0,0,0,0,0,0,2,0,0,0,446,448,-24.7529456908497,-59.4916405606824
Formosa,Norte Grande Argentino,Villa General Manuel Belgrano,447,2,0,0,0,0,0,0,0,0,0,1,0,0,0,448,449,-24.9388283555888,-59.0290877277901
Formosa,Norte Grande Argentino,Villa Kilómetro 213,160,70,0,0,0,0,0,1,0,0,0,0,0,1,0,230,231,-26.1864626491659,-59.3683950578867
Jujuy,Norte Grande Argentino,Abra Pampa,224,0,0,0,0,0,0,0,0,0,0,0,0,3,0,221,224,-22.7215697648051,-65.6932137518832
Jujuy,Norte Grande Argentino,Aguas Calientes,16,1,0,0,0,0,0,10,0,0,0,0,0,0,0,28,28,-24.5838759624546,-64.9235272487523
Jujuy,Norte Grande Argentino,Barrios,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-22.2462779565987,-65.5278717064727
Jujuy,Norte Grande Argentino,Bárcena,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,-23.9694741938995,-65.446477650042
Jujuy,Norte Grande Argentino,Caimancito,52,195,0,0,0,0,0,0,209,0,0,0,0,1,0,37,247,-23.7395269322752,-64.5941006141069
Jujuy,Norte Grande Argentino,Calilegua,545,100,0,0,0,0,0,0,0,500,0,0,0,1,0,144,645,-23.7694721379755,-64.766556217593
Jujuy,Norte Grande Argentino,Cangrejillos,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-22.4229613059544,-65.5801247511292
Jujuy,Norte Grande Argentino,Carahunco,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,-24.3137765483739,-65.0785405481684
Jujuy,Norte Grande Argentino,Casira,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-21.9693796437473,-65.900391482913
Jujuy,Norte Grande Argentino,Catua,0,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,-23.861850793472,-67.0041243051334
Jujuy,Norte Grande Argentino,Centro Forestal,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,-24.2278470388568,-65.1738697442674
Jujuy,Norte Grande Argentino,Chalicán,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,-24.0708657869155,-64.8037328279296
Jujuy,Norte Grande Argentino,Cieneguillas,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-22.0998214546633,-65.8677291643016
Jujuy,Norte Grande Argentino,Ciénega,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-22.1864445703198,-66.4093898308937
Jujuy,Norte Grande Argentino,Coranzuli,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,-23.0132949482406,-66.3792884216509
Jujuy,Norte Grande Argentino,Coyaguaima,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-22.7704435619992,-66.440426993556
Jujuy,Norte Grande Argentino,Cusi Cusi,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-22.3402147364964,-66.4940205514016
Jujuy,Norte Grande Argentino,Don Emilio,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,-24.3154692731344,-64.9066663427545
Jujuy,Norte Grande Argentino,Dr. Manuel Belgrano,0,2550,0,16046,0,0,0,9,0,0,0,0,0,1,0,8,9,-23.9482980868379,-65.2984613199784
Jujuy,Norte Grande Argentino,El Aguilar,1,181,0,0,0,0,0,0,0,0,0,0,181,1,0,0,182,-23.210239970845,-65.6779050336532
Jujuy,Norte Grande Argentino,El Carmen,746,447,0,0,0,0,0,0,470,720,0,0,0,2,0,1,1193,-24.3855119166984,-65.260519420291
Jujuy,Norte Grande Argentino,El Ceibal,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-24.3016336145797,-65.2818867459585
Jujuy,Norte Grande Argentino,El Fuerte,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,-24.260420872361,-64.4103511079696
Jujuy,Norte Grande Argentino,El Moreno,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-23.8418583337461,-65.8300087469469
Jujuy,Norte Grande Argentino,El Piquete,4,71,0,0,0,0,0,0,75,0,0,0,0,0,0,21,96,-24.1810241203734,-64.6790060196865
Jujuy,Norte Grande Argentino,El Talar,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141,142,-23.5558786640644,-64.3614639119972
Jujuy,Norte Grande Argentino,El Toro,0,20,0,0,0,0,0,2,0,0,0,20,0,2,0,0,22,-23.1389750587235,-66.7524458751301
Jujuy,Norte Grande Argentino,Fraile Pintado,226,570,0,0,0,0,0,0,650,23,0,0,0,1,0,121,795,-23.9366734846348,-64.8001555521003
Jujuy,Norte Grande Argentino,Guerrero,24,51,0,0,0,0,0,0,75,78,0,0,0,0,0,0,153,-24.1861828032769,-65.444631251669
Jujuy,Norte Grande Argentino,Hipólito Yrigoyen (Est. Iturbe),5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-22.978267572073,-65.3537794942853
Jujuy,Norte Grande Argentino,Huacalera,5,56,0,0,0,0,0,0,0,0,0,5,56,0,0,0,61,-23.4341642603915,-65.3513341366081
Jujuy,Norte Grande Argentino,Humahuaca,114,707,0,0,0,0,0,5,369,0,0,0,120,7,0,330,826,-23.2026118920444,-65.3508743745648
Jujuy,Norte Grande Argentino,Huáncar,0,27,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,-23.6016053200097,-66.413317571844
Jujuy,Norte Grande Argentino,Jama,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,-23.2599291955531,-67.0236887810529
Jujuy,Norte Grande Argentino,Juella,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,-23.5025387170793,-65.4318962131793
Jujuy,Norte Grande Argentino,La Esperanza,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-24.2222145482106,-64.8368070501964
Jujuy,Norte Grande Argentino,La Intermedia,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,-22.4224885948586,-65.700385084978
Jujuy,Norte Grande Argentino,La Mendieta,243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240,241,-24.314359736408,-64.9707084719559
Jujuy,Norte Grande Argentino,La Quiaca,663,78,1,0,0,0,0,0,660,0,0,75,5,1,0,1,742,-22.100030990273,-65.5962624926205
Jujuy,Norte Grande Argentino,La Redonda,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-22.5289792213782,-65.5227806528915
Jujuy,Norte Grande Argentino,Lagunillas De Farallón,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,-22.4075623428398,-66.6554051011704
Jujuy,Norte Grande Argentino,León,0,504,0,0,0,0,0,1,0,504,0,0,0,1,0,0,505,-24.0359632743029,-65.4315558946392
Jujuy,Norte Grande Argentino,Libertador General San Martín (Est. Ledesma),3523,3606,50,0,0,0,200,538,60,6065,0,1000,0,3,0,787,7915,-23.7988475308181,-64.7847435385117
Jujuy,Norte Grande Argentino,Liviara,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,-22.4896989245068,-66.2677637818035
Jujuy,Norte Grande Argentino,Loma Blanca,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,-22.463222635769,-66.4628647785472
Jujuy,Norte Grande Argentino,Los Alisos,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-24.2839395993959,-65.2818272273441
Jujuy,Norte Grande Argentino,Los Lapachos (Est. Maquinista Verón),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-24.4735714061733,-65.0743929828195
Jujuy,Norte Grande Argentino,Lozano (Ap. Chañi),0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,-24.0773597398703,-65.4047004835351
Jujuy,Norte Grande Argentino,Maimará,7,506,0,0,0,0,0,0,0,0,0,5,430,2,0,76,513,-23.6208130147957,-65.4078600419067
Jujuy,Norte Grande Argentino,Manantiales,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,-24.5056866075889,-64.9759262948199
